Emt,Eme,E0,Nd147,Nd148,Cs134,Pu240,Ru106,Pu241,U235,Pu239,U238,Sb125,Cs133,Cs137,SumErr
1.625,100000.0,0.1722,4.0241431647,0.184857246592,1.9293676063,1.82838992556,0.467874624289,3.2812696168,1.15975632785,4.85086778592,1.26839472139,1.1570602302,0.122572149758,1.46999420263,21.744547602
1.625,1000000.0,0.045375,13.4147776699,0.97355783221,7.14794449487,0.0610210197453,0.072410012759,5.83655495596,4.81874197949,3.71256972256,1.01485775432,3.73355836436,0.829014439546,5.50205303677,47.1170612825
1.625,1000000.0,0.0594666666667,11.4928718308,0.724068865427,6.09618675211,0.134780616667,0.0632742416166,6.05149349512,4.09680491599,4.89786666533,0.765780633295,3.13465177818,0.603553604838,4.67959951908,42.7409329185
1.625,1000000.0,0.0735583333333,10.1459445943,0.550309931738,5.36160556332,0.169070870168,0.157786959902,6.30135813128,3.63011571713,6.04371036672,0.592978955332,2.7174552753,0.447219217664,4.1066206429,40.2241762258
1.625,1000000.0,0.08765,9.13263104761,0.420382509996,4.81058033593,0.155149564841,0.228435895012,6.40827976246,3.27976439938,6.90878373715,0.465039608842,2.40554055159,0.330923565117,3.6779400068,38.2234509847
1.625,1000000.0,0.101741666667,8.33096206745,0.318463181332,4.37554259344,0.0559490070052,0.283565781184,6.35668460113,2.98840894329,7.44962756789,0.371802552066,2.16169839307,0.240642415581,3.34046016088,36.2738072643
1.625,1000000.0,0.115833333333,7.6659809553,0.235738425418,4.01441693584,0.177478759173,0.326997386137,6.17385069532,2.72953255196,7.7001880176,0.326400135969,1.96761763728,0.169912252553,3.06141122637,34.5495249789
1.625,1000000.0,0.129925,7.080784184,0.167170164776,3.69410709268,0.580676117132,0.359223131013,5.88304441782,2.48664868771,7.70192801411,0.374728450888,1.81777326051,0.11777674177,2.81555838589,33.0794186483
1.625,1000000.0,0.144016666667,6.52744225264,0.110285801756,3.38540298935,1.15435904179,0.378049393726,5.49351837607,2.24653379103,7.48026603304,0.594536594815,1.71657070679,0.087688002484,2.58116964551,31.755822629
1.625,1000000.0,0.158108333333,5.96989413344,0.0644747803342,3.06528764267,1.85404671489,0.379954060649,5.00901407848,1.99977245214,7.0510507723,1.07258183376,1.67380931631,0.085266210559,2.34144625823,30.5665982538
1.625,1000000.0,0.1722,5.39142909084,0.0300914794345,2.72242446883,2.59609270645,0.362306516901,4.44189737979,1.74380247549,6.43970625374,1.86445028359,1.69746853899,0.114674923432,2.08821620155,29.492560319
2.0,100000.0,0.045375,13.41477767,0.973557832215,7.14794449491,0.0610210197404,0.072410012757,5.836554956,4.81874197952,3.71256972258,1.01485775423,3.73355836436,0.829014439542,5.5020530368,47.1170612826
2.0,100000.0,0.0594666666667,11.492871999,0.724068873738,6.09618685364,0.134780604139,0.0632742494666,6.05149359937,4.0968049823,4.89786675363,0.765780360685,3.13465176192,0.603553592161,4.67959959402,42.7409332241
2.0,100000.0,0.0735583333333,10.145962188,0.550310566529,5.36161634467,0.169069435501,0.157788117533,6.30137104763,3.63012276514,6.04372302384,0.592945353544,2.71745239188,0.447217329296,4.10662853602,40.2242070996
2.0,100000.0,0.08765,9.1329971165,0.420389968213,4.8108085215,0.155115420547,0.228468102123,6.40858648731,3.27991322551,6.90911710989,0.464216308235,2.40545171116,0.330870498325,3.67810556804,38.2240400374
2.0,100000.0,0.101741666667,8.33391041438,0.31846418735,4.37741764821,0.0556043664812,0.283906985866,6.35941893143,2.98961793804,7.45283299035,0.363908679095,2.16068903886,0.240073963576,3.34180616202,36.2776513057
2.0,100000.0,0.115833333333,7.67882930625,0.23539234982,4.02279513621,0.179589702733,0.328961060798,6.18678306278,2.73480547507,7.71624829136,0.28458016669,1.96148967459,0.166600837937,3.06734368755,34.5634187518
2.0,100000.0,0.129925,7.11701935757,0.164744281753,3.71854201681,0.589792175711,0.366703545489,5.92233329746,2.50140170805,7.75302734312,0.226364965915,1.79338709976,0.104996637526,2.83253476389,33.0908471931
2.0,100000.0,0.144016666667,6.599815114,0.100710603723,3.43670339675,1.18345462309,0.399248489831,5.57878756769,2.27542837986,7.59563642406,0.199716920601,1.64482404101,0.050962839487,2.61578782403,31.6810762241
2.0,100000.0,0.158108333333,6.07440393884,0.0373492639986,3.1460936687,1.92362240659,0.427997700733,5.14832246942,2.03977692117,7.24669810986,0.22717547373,1.50571470304,0.000803550636969,2.39323003075,30.1711882375
2.0,100000.0,0.1722,5.49107453408,0.0306851481275,2.81660469225,2.7204739636,0.453595643196,4.61479825128,1.77755907547,6.69294364744,0.338618243811,1.36838768649,0.0482722415663,2.14191471864,28.494927846
2.0,1000000.0,0.045375,13.41477767,0.973557832215,7.14794449491,0.0610210197404,0.072410012757,5.836554956,4.81874197952,3.71256972258,1.01485775423,3.73355836436,0.829014439542,5.5020530368,47.1170612826
2.0,1000000.0,0.0594666666667,11.4928720005,0.72406887394,6.09618685448,0.134780604036,0.0632742493726,6.0514936002,4.09680498291,4.89786675433,0.765780360886,3.13465176239,0.603553592351,4.67959959467,42.7409332301
2.0,1000000.0,0.0735583333333,10.1459627323,0.550310640997,5.36161665382,0.16906939509,0.157788083533,6.30137140292,3.63012299019,6.04372336713,0.592945427572,2.71745256465,0.447217399661,4.10662877497,40.2242094328
2.0,1000000.0,0.08765,9.1330246996,0.420393765524,4.81082426151,0.155113129349,0.228466398279,6.40860658278,3.2799248209,6.90913859592,0.464220085185,2.40546049631,0.330874104183,3.67811772768,38.2241646672
2.0,1000000.0,0.101741666667,8.33435507576,0.31852578535,4.37767255065,0.0555595340586,0.283879795416,6.35976826395,2.9898070775,7.4532348319,0.363970010123,2.1608311769,0.240132745483,3.3420030298,36.2797398769
2.0,1000000.0,0.115833333333,7.68231516809,0.235878304285,4.02480237668,0.180061926709,0.328749822974,6.18965901959,2.73629804685,7.71974154971,0.285065456112,1.96260839471,0.167066937742,3.06889384029,34.5811408437
2.0,1000000.0,0.129925,7.13386869379,0.167109064994,3.72828676333,0.593081974115,0.365689776802,5.93664880213,2.50863233094,7.77115599198,0.228752442736,1.79882149177,0.107277743657,2.84006139588,33.1793864721
2.0,1000000.0,0.144016666667,6.65760447567,0.108886198253,3.47026604282,1.2000079335,0.395781008937,5.62862201298,2.30020178868,7.66084691242,0.208260514974,1.66360704614,0.0589085266367,2.64171997229,31.9947124333
2.0,1000000.0,0.158108333333,6.22752055178,0.05924846835,3.23536276225,1.98671624615,0.418746711073,5.28087931654,2.10520498575,7.42476670172,0.252086478589,1.55618273006,0.0223356923649,2.46225167384,31.0313023185
2.0,1000000.0,0.1722,5.82106598406,0.0172950327248,3.00961321101,2.90907667672,0.433159738393,4.89912130901,1.91795041415,7.08310405875,0.402783134536,1.47998831869,0.000186873297209,2.29133357247,30.2646783238
